scenario	species	classification	domain_k	domain_pooled_effect	domain_ci_low	domain_ci_high	domain_p_value	domain_fdr_q	domain_I2	domain_prediction_low	domain_prediction_high	domain_sign_consistency	positive_domains	negative_domains	significant_positive_domains	significant_negative_domains	family_k	family_pooled_effect	family_p_value	family_fdr_q	family_I2	family_sign_consistency	family_same_direction	family_support_p_lt_0_10	prevalence_meta_effect	prevalence_meta_p	prevalence_meta_fdr_q	prevalence_same_direction	dominant_domain_share	influential_domain	loo_sign_flip
S1_EXCLUDE_BCN12	s__Mogibacterium_diversum	OTHER_OR_INSUFFICIENT	6	-0.07003789957725433	-0.4223886654793761	0.28231286632486746	0.6311316479648211	0.9930527113580683	1.413500668231116	-0.46705504929359787	0.32697925013908924	0.5	3	3	0	1	3	-0.11265676378893114	0.7052119832342565	0.9897946958941124	58.95479364013505	0.6666666666666666	1	0	0.06070051883014023	0.8707344954746216	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Mogibacterium_kristiansenii	OTHER_OR_INSUFFICIENT	3	0.009738357154370127	-1.8150413360567312	1.8345180503654714	0.9837654850428219	0.9930527113580683	74.60807040899175	-9.628977442711045	9.648454157019787	0.6666666666666666	1	2	0	1							0	0	0.0995192695586326	0.8966018539443629	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Mogibacterium_sp_BX12	OTHER_OR_INSUFFICIENT	7	0.006711106695584296	-0.2782486212698998	0.29167083466106836	0.95591667869389	0.9930527113580683	0.0	-0.29265084274423103	0.3060730561353996	0.5714285714285714	4	3	0	0	4	0.027241521119896125	0.8264671585266657	0.9897946958941124	0.0	0.75	1	0	0.10383617824366798	0.7049200070641058	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Mogibacterium_sp_NSJ_24	OTHER_OR_INSUFFICIENT	4	-0.05238972641608688	-0.5332232266305335	0.4284437737983597	0.7516784069904223	0.9930527113580683	0.0	-0.7024744024108304	0.5976949495786567	0.5	2	2	0	0							0	0	-0.03537680012682835	0.932282352225337	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Monoglobus_pectinilyticus	OTHER_OR_INSUFFICIENT	8	-0.05076235077308424	-0.31629326415816567	0.2147685626119972	0.6649063036528768	0.9930527113580683	0.0	-0.32553359173256424	0.22400889018639578	0.625	3	5	0	0	5	-0.036962749612305994	0.7757198536032842	0.9897946958941124	17.665322203825156	0.6	1	0	-0.05536961061685472	0.8451847520464457	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Neglectibacter_timonensis	OTHER_OR_INSUFFICIENT	6	0.015091198285161348	-0.3909063365527742	0.4210887331230969	0.9275891542723225	0.9930527113580683	26.048705705724146	-0.7280523846773309	0.7582347812476536	0.6666666666666666	2	4	1	0	5	-0.02795103476089251	0.8153136792437709	0.9897946958941124	0.0	0.6	0	0	-0.17398902789483606	0.6305153048023141	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Neobittarella_massiliensis	OTHER_OR_INSUFFICIENT	4	-0.10667293620539788	-0.8006488291677385	0.5873029567569428	0.6582460711178625	0.9930527113580683	34.47742192358034	-1.5805584692646868	1.3672125968538908	0.5	2	2	0	0	3	-0.01471717374115286	0.921098189277912	0.9897946958941124	0.0	0.6666666666666666	1	0	-0.031609148037477226	0.9400924147145234	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Odoribacter_splanchnicus	OTHER_OR_INSUFFICIENT	9	0.08514828817788941	-0.16914914557776886	0.3394457219335477	0.4622315777637343	0.9930527113580683	0.0	-0.1756135513056907	0.34591012766146956	0.5555555555555556	5	4	0	0	5	0.043879692986551574	0.7101329425859403	0.9897946958941124	0.0	0.6	1	0	0.2905931811789279	0.29351390503256986	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Oscillibacter_SGB15077	OTHER_OR_INSUFFICIENT	3	0.11210142406406988	-0.7212825744492974	0.9454854225774372	0.6212420879730011	0.9930527113580683	0.0	-2.3489727970645107	2.573175645192651	0.6666666666666666	1	2	0	0							0	0	-0.20482968157812628	0.6789538215757042	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Oscillibacter_sp_ER4	OTHER_OR_INSUFFICIENT	9	-0.002335969572940339	-0.3692405452370499	0.3645686060911692	0.9886457186418357	0.9930527113580683	41.80484225332752	-0.6806576729068804	0.6759857337609997	0.5555555555555556	4	5	0	1	5	0.03041855995633706	0.8649813257152976	0.9897946958941124	41.39321794577521	0.6	0	0	0.0560929853347789	0.8559609756745231	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Oscillibacter_sp_NSJ_62	OTHER_OR_INSUFFICIENT	4	-0.10139912296238433	-0.5811772385218006	0.3783789925970319	0.5493749873560959	0.9930527113580683	0.0	-0.7500569237589905	0.5472586778342219	1.0	0	4	0	0	3	-0.10541652189970896	0.5065788706175792	0.9897946958941124	0.0	1.0	1	0	-0.2705324036519994	0.5049115932566901	0.9998995945261049	1	0.6294733216701416	Lee_PRIMM_UK	0
S1_EXCLUDE_BCN12	s__Oscillibacter_sp_PC13	OTHER_OR_INSUFFICIENT	7	0.04153260040887489	-0.26647308563333527	0.3495382864510851	0.752652857214767	0.9930527113580683	0.0	-0.28204007860745084	0.36510527942520066	0.5714285714285714	4	3	0	0	4	0.020228278440601977	0.8705252471548738	0.9897946958941124	0.0	0.75	1	0	0.2642876504296261	0.4840211256611031	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Oscillibacter_valericigenes	OTHER_OR_INSUFFICIENT	7	-0.0248839732794858	-0.31089435675544397	0.2611264101964724	0.8384612853287111	0.9930527113580683	0.0	-0.32534967969461037	0.2755817331356387	0.5714285714285714	4	3	0	0	5	-0.03273169226847122	0.7805744057430176	0.9897946958941124	0.0	0.6	1	0	-0.06435075298535488	0.8454351056528066	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Parabacteroides_distasonis	OTHER_OR_INSUFFICIENT	9	0.08636485136296883	-0.18440410358315146	0.35713380630908914	0.48302299131589216	0.9930527113580683	0.0	-0.2876040478199496	0.46033375054588727	0.5555555555555556	5	4	1	0	5	0.08931981915176028	0.5937888340517028	0.9897946958941124	34.69293304154542	0.6	1	0	0.20536107919274973	0.718473627980804	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Parabacteroides_goldsteinii	OTHER_OR_INSUFFICIENT	8	-0.05374023345864627	-0.3219077696666171	0.2144273027493246	0.6500192662401716	0.9930527113580683	0.0	-0.33123985023856634	0.22375938332127382	0.625	3	5	0	0	5	-0.10202659553493519	0.40569345057649026	0.9897946958941124	0.0	0.8	1	0	-0.07737779109500591	0.7840881812192367	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Parabacteroides_johnsonii	OTHER_OR_INSUFFICIENT	5	-0.07785951967034564	-0.4501557146927946	0.29443667535210327	0.5926202316262132	0.9930527113580683	0.0	-0.5045968068602816	0.3488777675195904	0.6	2	3	0	0	4	-0.17309056892894017	0.33943736602742236	0.9897946958941124	0.0	0.75	1	0	-0.09434988835015315	0.8364410139703092	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Parabacteroides_merdae	CONSISTENT_NONSIGNIFICANT	9	0.25279504547067183	-0.022380216071868853	0.5279703070132125	0.06698608068692866	0.9930527113580683	12.987448917311061	-0.035494088702545945	0.5410841796438897	0.7777777777777778	7	2	0	0	5	0.22828310007613253	0.17645859920191007	0.9897946958941124	37.04148659501476	0.8	1	0	0.5912824441310747	0.17104070294984422	0.9998995945261049	1	0.18637294793992606	Gopalakrishnan_US	0
S1_EXCLUDE_BCN12	s__Paraprevotella_clara	OTHER_OR_INSUFFICIENT	9	-0.08600626957627239	-0.34362632639399787	0.1716137872414531	0.4635080022954491	0.9930527113580683	1.7290152899505782	-0.35017519540585634	0.17816265625331157	0.5555555555555556	4	5	0	0	5	-0.08730213555808453	0.4851890375695819	0.9897946958941124	6.205174668748733	0.6	1	0	-0.02316815641904494	0.9251277199076526	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Parasutterella_SGB9260	OTHER_OR_INSUFFICIENT	4	0.11301891501698064	-0.39323512503533803	0.6192729550692992	0.5286656284250963	0.9930527113580683	0.0	-0.5714342133535109	0.7974720433874722	0.5	2	2	0	0	3	0.15446106358066855	0.4472705136399089	0.9897946958941124	0.0	0.6666666666666666	1	0	0.3499996210820577	0.4453454404870184	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Parasutterella_excrementihominis	OTHER_OR_INSUFFICIENT	8	-0.06069318592234488	-0.34519130500957595	0.22380493316488617	0.629429569433931	0.9930527113580683	0.0	-0.35509168069113506	0.23370530884644528	0.5	4	4	0	0	5	-0.0530315366569487	0.6540285741751473	0.9897946958941124	0.0	0.6	1	0	-0.009403696614300343	0.970897771879565	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Phascolarctobacterium_SGB4573	DOMAIN_SPECIFIC	5	-0.10690534014692896	-0.7058880042307559	0.49207732393689796	0.6462116055381667	0.9930527113580683	56.60269037705143	-1.410472979938841	1.1966622996449832	0.6	3	2	0	1	5	0.019360896896868818	0.9019655094529626	0.9897946958941124	37.728129694113626	0.6	0	0	-0.19398456381433396	0.7013344790202946	0.9998995945261049	1	0.45159470533439017	Gopalakrishnan_US	1
S1_EXCLUDE_BCN12	s__Phascolarctobacterium_faecium	OTHER_OR_INSUFFICIENT	8	0.12797599593544648	-0.1571290580094509	0.4130810498803439	0.3237428300662023	0.9930527113580683	0.0	-0.1670505546867009	0.42300254655759384	0.5	4	4	0	0	5	0.14201614526155087	0.36190836390745745	0.9897946958941124	20.266304984445544	0.8	1	0	0.2946438158848401	0.30850578317442645	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Phascolarctobacterium_succinatutens	OTHER_OR_INSUFFICIENT	6	0.162376837062699	-0.2150074515199678	0.5397611256453658	0.31906411602465834	0.9930527113580683	19.538803538742204	-0.4717767441657271	0.7965304182911251	0.6666666666666666	4	2	0	0	3	0.06875409471365265	0.764390873689866	0.9897946958941124	57.10710134949964	0.6666666666666666	1	0	0.4797912508171719	0.23051331591189353	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Phocaeicola_dorei	OTHER_OR_INSUFFICIENT	9	0.01570593788829409	-0.23903567251682298	0.27044754829341117	0.8904569433109657	0.9930527113580683	0.0	-0.24551136952184358	0.27692324529843176	0.5555555555555556	5	4	0	0	5	-0.008342408661303246	0.94303766746048	0.9897946958941124	0.0	0.6	0	0	0.1633938441228634	0.5548767650814448	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Phocaeicola_massiliensis	OTHER_OR_INSUFFICIENT	9	-0.0646592179813889	-0.3197598745977604	0.19044143863498258	0.5749974305550127	0.9930527113580683	0.0	-0.32624469876593354	0.19692626280315573	0.5555555555555556	4	5	0	0	5	-0.06686679911828602	0.6155745865712237	0.9897946958941124	19.895278458855365	0.6	1	0	-0.19954050274184462	0.4717823083283951	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Phocaeicola_plebeius	OTHER_OR_INSUFFICIENT	5	0.10400550457228029	-0.28781737253400463	0.49582838167856524	0.5020248040237234	0.9930527113580683	10.88754953457794	-0.34511386284826817	0.5531248719928288	0.6	3	2	0	0	3	0.05504713735092571	0.7689331490513639	0.9897946958941124	35.11982254347786	0.6666666666666666	1	0	0.12359125481492249	0.7974025112387719	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Phocaeicola_vulgatus	OTHER_OR_INSUFFICIENT	9	0.17311025703643532	-0.10773142910491076	0.4539519431777814	0.1929840213337877	0.9930527113580683	16.956892656320516	-0.11487060691165454	0.4610911209845252	0.6666666666666666	6	3	0	0	5	0.18609423787449195	0.24952478541108594	0.9897946958941124	7.24278748544571	0.8	1	0	0.8642176808356314	0.2155859391695994	0.9998995945261049	1	0.24823338448366278	Spencer_US	0
S1_EXCLUDE_BCN12	s__Phocea_massiliensis	OTHER_OR_INSUFFICIENT	9	0.06688180909090748	-0.18755518472819638	0.3213188029100113	0.5612092964154168	0.9930527113580683	0.0	-0.19402313818652245	0.3277867563683374	0.5555555555555556	5	4	0	0	5	0.05452898934193695	0.6458980338398628	0.9897946958941124	0.0	0.6	1	0	0.1913589207729987	0.4674982506552803	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Prevotella_copri_clade_A	OTHER_OR_INSUFFICIENT	8	-0.05461757705918795	-0.32032851389366174	0.21109335977528582	0.6417742677532875	0.9930527113580683	0.0	-0.32957510622726105	0.22033995210888513	0.625	5	3	0	0	5	-0.045340678647608205	0.7010935969046401	0.9897946958941124	0.0	0.6	1	0	0.0364893804196955	0.8864905407675215	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Pseudoflavonifractor_capillosus	OTHER_OR_INSUFFICIENT	6	0.11180352053690848	-0.21848644970219802	0.442093490776015	0.42401845247498243	0.9930527113580683	0.0	-0.24493749418400215	0.46854453525781914	0.5	3	3	0	0	5	0.041530477719643154	0.7243759852753083	0.9897946958941124	0.0	0.6	1	0	0.09154154609348693	0.7608550600695532	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Pseudoflavonifractor_gallinarum	CONSISTENT_NONSIGNIFICANT	5	-0.12544049021529857	-0.609127544685852	0.35824656425525475	0.5113241988848101	0.9930527113580683	23.980853989178897	-0.9547382242910373	0.7038572438604401	0.8	1	4	0	0	4	-0.13330656589762072	0.5849700588193456	0.9897946958941124	42.95738920738391	0.75	1	0	-0.5650576972344414	0.32109430019695917	0.9998995945261049	1	0.2931734444929653	Frankel_US	0
S1_EXCLUDE_BCN12	s__Pseudoflavonifractor_sp_An184	OTHER_OR_INSUFFICIENT	4	-0.07549487856583677	-0.7186706409210306	0.567680883789357	0.7335749856742171	0.9930527113580683	45.33323200253297	-0.9450655439547593	0.7940757868230857	0.75	1	3	1	0	3	-0.06388466690533168	0.6564811582723409	0.9897946958941124	0.0	0.6666666666666666	1	0	-0.353469088108657	0.4299863033504345	0.9998995945261049	1	0.6366417016000349	Spencer_US	1
S1_EXCLUDE_BCN12	s__Pseudoruminococcus_massiliensis	OTHER_OR_INSUFFICIENT	3	0.00674431430178636	-0.8023768497059486	0.8158654783095213	0.9746483674726791	0.9930527113580683	0.0	-2.382679099642621	2.3961677282461933	0.6666666666666666	1	2	0	0							0	0	-0.15570549063375852	0.7006418291767583	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Raoultibacter_massiliensis	OTHER_OR_INSUFFICIENT	4	0.06839111109782701	-0.4260923534187889	0.562874575614443	0.6896048980537901	0.9930527113580683	0.0	-0.6001482535433703	0.7369304757390244	0.75	3	1	0	0							0	0	0.47566097970022364	0.3280525671048477	0.9998995945261049	1	0.35482941319076505	Lee_PRIMM_NL	0
S1_EXCLUDE_BCN12	s__Raoultibacter_timonensis	OTHER_OR_INSUFFICIENT	3	0.10756345348919819	-0.702787689761976	0.9179145967403723	0.6255392969649255	0.9930527113580683	0.0	-2.2854922238685385	2.5006191308469345	0.6666666666666666	2	1	0	0							0	0	0.31064628458258786	0.5964296445356841	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Rheinheimera_SGB14999	OTHER_OR_INSUFFICIENT	9	-0.03940815490793921	-0.3099548168991889	0.23113850708331052	0.7455896529685874	0.9930527113580683	10.839874882271406	-0.31683228851416834	0.23801597869828994	0.5555555555555556	4	5	0	1	5	-0.0635832189594208	0.5940317129041569	0.9897946958941124	0.0	0.6	1	0	0.0021834680597402007	0.9930987550472613	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Romboutsia_timonensis	OTHER_OR_INSUFFICIENT	9	0.10893016713883442	-0.2710842840829705	0.4889446183606393	0.5271792549874125	0.9930527113580683	49.11666924704515	-0.7869571641360108	1.0048174984136797	0.6666666666666666	3	6	1	0	5	0.009421581956727437	0.9623419676995453	0.9897946958941124	61.14417688709506	0.8	1	0	0.15151796219247726	0.6866755043807715	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Roseburia_faecis	CONSISTENT_NONSIGNIFICANT	9	0.23591653944734892	-0.01967792563692322	0.49151100453162105	0.06595013308599197	0.9930527113580683	0.0	-0.02617530284891101	0.49800838174360884	0.7777777777777778	7	2	0	0	5	0.22597937694936962	0.10934037243368279	0.9897946958941124	0.0	1.0	1	0	0.6963234283530999	0.02694952285814091	0.9998995945261049	1	0.3155258199341213	Spencer_US	0
S1_EXCLUDE_BCN12	s__Roseburia_hominis	CONSISTENT_NONSIGNIFICANT	9	0.18330999705455822	-0.07144032495105021	0.4380603190601666	0.13563320343352972	0.9930527113580683	0.0	-0.07791624338915029	0.44453623749826676	0.7777777777777778	7	2	0	0	5	0.1866138586543768	0.1650940223537805	0.9897946958941124	0.0	0.8	1	0	0.5534274836840015	0.07253442627498652	0.9998995945261049	1	0.22304393075731188	Matson_US	0
S1_EXCLUDE_BCN12	s__Roseburia_intestinalis	OTHER_OR_INSUFFICIENT	9	-0.04727051023958633	-0.30193489928862616	0.20739387880945348	0.6799137421660842	0.9930527113580683	0.0	-0.3084086332847838	0.21386761280561112	0.5555555555555556	4	5	0	0	5	-0.05129717881082007	0.6650915977305988	0.9897946958941124	0.0	0.6	1	0	-0.07378470857127717	0.7851742425159954	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Roseburia_inulinivorans	OTHER_OR_INSUFFICIENT	9	0.025281909574091342	-0.22960182189022163	0.2801656410384043	0.8248155629632061	0.9930527113580683	0.0	-0.2360811316798512	0.2866449508280339	0.5555555555555556	4	5	0	0	5	0.004992054853478709	0.9703380254693225	0.9908416366398342	2.4517347131380993	0.6	1	0	0.47361537985428936	0.12664888438164135	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Roseburia_sp_AF02_12	STRONG_DIRECTION_REVERSAL	9	-0.04248870517402138	-0.5648792865958929	0.4799018762478502	0.8558920261817351	0.9930527113580683	64.73808302092667	-1.3544271851321805	1.2694497747841376	0.5555555555555556	4	5	1	1	5	0.14378486812546798	0.5231474206544747	0.9897946958941124	66.63625366498327	0.6	0	0	-0.039197280343250596	0.9255580001662076	0.9998995945261049	1	0.32978714027580025	Lee_Leeds	1
S1_EXCLUDE_BCN12	s__Roseburia_sp_AM16_25	OTHER_OR_INSUFFICIENT	7	0.10051027919485361	-0.22349501327860166	0.4245155716683089	0.4765675747839627	0.9930527113580683	18.427580212822413	-0.3743000875543904	0.5753206459440976	0.7142857142857143	5	2	1	0	4	0.17045674249995876	0.48450650097021136	0.9897946958941124	59.908257538568634	0.75	1	0	0.26716109741715593	0.4530761765688414	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Roseburia_sp_BX1005	OTHER_OR_INSUFFICIENT	4	0.0024469295458173458	-0.520949744731485	0.5258436038231198	0.9890634656932956	0.9930527113580683	0.0	-0.7051829613317266	0.7100768204233614	0.5	2	2	0	0	4	-0.030911761337725167	0.8205612544225085	0.9897946958941124	0.0	0.5	0	0	-0.12732193864983704	0.7495548161698261	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Rothia_mucilaginosa	CONSISTENT_NONSIGNIFICANT	7	-0.11665621826752363	-0.40244621347271103	0.16913377693766374	0.356452865290519	0.9930527113580683	0.0	-0.4168903976908331	0.18357796115578578	0.8571428571428571	1	6	0	0	4	-0.08953666893450048	0.4898191988171137	0.9897946958941124	0.0	1.0	1	0	-0.26247630535150906	0.4111603641895596	0.9998995945261049	1	0.27749842340533665	Lee_Manchester	0
S1_EXCLUDE_BCN12	s__Ruminococcus_SGB4421	CONSISTENT_NONSIGNIFICANT	5	0.020456837370945415	-0.4122211423945133	0.4531348171364041	0.9018999535941106	0.9930527113580683	0.0	-0.47549189825289034	0.5164055729947812	0.8	4	1	0	0	4	0.11272429099303163	0.43451905151213693	0.9897946958941124	0.0	0.75	1	0	0.10981566226775503	0.7686183347687845	0.9998995945261049	1	0.4469541795092451	Gopalakrishnan_US	1
S1_EXCLUDE_BCN12	s__Ruminococcus_bicirculans	OTHER_OR_INSUFFICIENT	9	0.0763317615025143	-0.19177241462769667	0.3444359376327253	0.5299044411615164	0.9930527113580683	9.224342904790959	-0.19858779664617227	0.3512513196512009	0.6666666666666666	6	3	0	0	5	0.06539908350758306	0.6034334828314556	0.9897946958941124	10.254057930055966	0.6	1	0	0.1346598275746179	0.6355728780070098	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Ruminococcus_bromii	OTHER_OR_INSUFFICIENT	9	0.022136982680273556	-0.23806918765798132	0.2823431530185284	0.8493589154473474	0.9930527113580683	0.0	-0.2788906319823545	0.32316459734290154	0.5555555555555556	4	5	0	0	5	0.050433806766977916	0.7240582032779708	0.9897946958941124	0.0	0.6	1	0	0.18228992955082426	0.6224892954870486	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Ruminococcus_callidus	OTHER_OR_INSUFFICIENT	5	0.09208758188791821	-0.3189013821575674	0.5030765459334039	0.5675809518833479	0.9930527113580683	0.0	-0.3790005405041638	0.5631757042800003	0.6	3	2	0	0							0	0	0.2583263612917839	0.47653465583242827	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Ruminococcus_gnavus	OTHER_OR_INSUFFICIENT	8	-0.08334465248491561	-0.4001232264680239	0.23343392149819264	0.5535695300420707	0.9930527113580683	29.115772445724158	-0.4111469439235733	0.24445763895374206	0.625	3	5	0	0	5	-0.06854527106540187	0.5666830037596781	0.9897946958941124	0.0	0.8	1	0	-0.11786558018295029	0.673883254492031	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Ruminococcus_lactaris	OTHER_OR_INSUFFICIENT	9	-0.06098660646324844	-0.3795465518873835	0.25757333896088663	0.6705600816512148	0.9930527113580683	30.451458929082648	-0.5127843993709282	0.39081118644443136	0.5555555555555556	4	5	0	0	5	-0.04029647263653084	0.7324911675702989	0.9897946958941124	0.0	0.6	1	0	0.035275644235435506	0.9095935379150466	0.9998995945261049	0			0
S1_EXCLUDE_BCN12	s__Ruminococcus_sp_AF46_10NS	OTHER_OR_INSUFFICIENT	4	0.09940164767386331	-0.3958260748682553	0.594629370215982	0.5683936578283431	0.9930527113580683	0.0	-0.5701439504070572	0.7689472457547838	1.0	4	0	0	0							0	0	0.3053353753916936	0.5482231930674306	0.9998995945261049	1	0.8497373986396138	Lee_Manchester	0
S1_EXCLUDE_BCN12	s__Ruminococcus_sp_BSD2780120874_150323_B10	OTHER_OR_INSUFFICIENT	6	0.04736069270274189	-0.3061402276456536	0.4008616130511374	0.744560291677352	0.9930527113580683	0.0	-0.33445010500158107	0.42917149040706487	0.5	3	3	0	0	3	0.03755380155073402	0.8019651704688938	0.9897946958941124	0.0	0.6666666666666666	1	0	0.0665663878969266	0.8193293140099178	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Ruminococcus_sp_NSJ_13	OTHER_OR_INSUFFICIENT	5	0.06713463580161488	-0.4322023264593288	0.5664715980625585	0.7278760162488239	0.9930527113580683	31.50213253930693	-0.5052206643259298	0.6394899359291597	0.6	3	2	0	1							0	0	0.02023216213744938	0.9742720610417687	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Ruminococcus_torques	OTHER_OR_INSUFFICIENT	9	0.11824452353181576	-0.13597515284592498	0.3724641999095565	0.31474321903268	0.9930527113580683	0.0	-0.142437581958964	0.3789266290225955	0.6666666666666666	6	3	0	0	5	0.11712754021814108	0.34625210312263877	0.9897946958941124	0.0	0.6	1	0	0.7476355176779645	0.22788297917908992	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Ruthenibacterium_lactatiformans	OTHER_OR_INSUFFICIENT	9	0.019285073979415798	-0.23496653006388785	0.27353667802271947	0.865495123173849	0.9930527113580683	0.0	-0.241429770767622	0.27999991872645363	0.5555555555555556	5	4	0	0	5	0.03690659966432043	0.7537526293197272	0.9897946958941124	0.0	0.6	1	0				0			0
S1_EXCLUDE_BCN12	s__Sanguibacter_SGB15121	OTHER_OR_INSUFFICIENT	6	0.048842004699036184	-0.26097814235854644	0.35866215175661875	0.7020560791565085	0.9930527113580683	0.0	-0.2857898753887057	0.38347388478677813	0.6666666666666666	4	2	0	0	5	0.06452223783248182	0.588745041879566	0.9897946958941124	0.0	0.6	1	0	0.21475325620261923	0.545553242235349	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Scardovia_wiggsiae	OTHER_OR_INSUFFICIENT	4	-0.31626741251489826	-0.8156363714524277	0.18310154642263116	0.13724470399851715	0.9930527113580683	0.0	-0.9914119431399944	0.3588771181101979	1.0	0	4	0	0							0	0	-0.6902860546688719	0.17513539672126957	0.9998995945261049	1	0.4923649918499772	Lee_PRIMM_NL	0
S1_EXCLUDE_BCN12	s__Sellimonas_intestinalis	OTHER_OR_INSUFFICIENT	8	-0.09008191770189006	-0.39734199436150225	0.21717815895772213	0.5104890724246255	0.9930527113580683	24.704133682389955	-0.40803447340077637	0.22787063799699625	0.625	3	5	0	1	5	-0.07982644788779326	0.5077437354313038	0.9897946958941124	0.0	0.8	1	0	-0.2026681298968893	0.46784532671281437	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Senegalimassilia_anaerobia	OTHER_OR_INSUFFICIENT	6	0.016937019535701887	-0.3322485198438271	0.3661225589152308	0.9056311568263868	0.9930527113580683	0.0	-0.3602128029410298	0.39408684201243355	0.6666666666666666	2	4	0	0	3	0.0755334050760906	0.6235969614015154	0.9897946958941124	0.0	0.6666666666666666	1	0	0.004452281198049136	0.9883394513845273	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Slackia_isoflavoniconvertens	OTHER_OR_INSUFFICIENT	8	0.08326197906393282	-0.18861912359218605	0.3551430817200517	0.4924587519088945	0.9930527113580683	0.0	-0.19808043419486995	0.36460439232273556	0.625	5	3	0	0	4	0.08498586260186493	0.5794128465874536	0.9897946958941124	30.47420925329325	0.75	1	0	0.17882376926023869	0.5445419185600443	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Solibaculum_mannosilyticum	OTHER_OR_INSUFFICIENT	6	0.1068476472580704	-0.24130131469903926	0.45499660921518004	0.4659043730966808	0.9930527113580683	0.0	-0.2691825841608736	0.48287787867701437	0.6666666666666666	4	2	0	0	3	0.08491695145812159	0.5846693810329555	0.9897946958941124	0.0	0.6666666666666666	1	0	0.03561975634766522	0.9112635330324209	0.9998995945261049	1			0
S1_EXCLUDE_BCN12	s__Solobacterium_SGB6829	OTHER_OR_INSUFFICIENT	4	0.0483002637503628	-0.8307674132001189	0.9273679407008445	0.8723255993167345	0.9930527113580683	50.82732557634141	-1.9095347013078412	2.0061352288085668	0.5	2	2	0	0							0	0	-0.029080367581711966	0.9454665338686523	0.9998995945261049	0	0.49821655573693857	Frankel_US	1
S1_EXCLUDE_BCN12	s__Streptococcus_SGB14888	CONSISTENT_NONSIGNIFICANT	6	-0.3176806479609405	-0.650886840479425	0.015525544557544124	0.057878927072543065	0.9930527113580683	0.0	-0.6775714286140155	0.04221013269213464	0.8333333333333334	1	5	0	0	4	-0.35473217105903815	0.06279503149555818	0.9897946958941124	11.82160849383202	0.75	1	1	-0.7633133220743239	0.046977923935737964	0.9998995945261049	1	0.2331409868363376	Frankel_US	0
S1_EXCLUDE_BCN12	s__Streptococcus_anginosus	OTHER_OR_INSUFFICIENT	6	0.061125251855483294	-0.36115305124592456	0.48340355495689113	0.7250718369520283	0.9930527113580683	22.661045843511847	-0.6922838072652793	0.814534310976246	0.6666666666666666	4	2	1	0	3	-0.042033241971034856	0.8718152616861512	0.9897946958941124	55.174744617779346	0.6666666666666666	0	0	0.19570122257291334	0.5392583827007256	0.9998995945261049	1			0
